X,Y,osm_id,amenity,name,addr:housenumber,brand,operator,addr:housename,ref,ele,shop,sport,cuisine,addr:city,addr:postcode,addr:state,phone,opening_hours,contact:yelp,addr:street,website,brand:wikidata,addr:unit,addr:country,outdoor_seating,takeaway,capacity,smoking,microbrewery,organic,wheelchair,internet_access:fee,drive_in,internet_access,name_1,email,toilets:wheelchair,delivery,name:en,payment:bitcoin,description,contact:phone,wheelchair:description,contact:facebook,contact:website,level,drive_through,wifi,payment:mastercard,start_date,facebook,payment:visa,addr:full,addr:building,fax,amenity2,OWNER,owner2,wikidata,addr:suite,short_name,old_name:ja,alt_name,old_name,old_website,payment:discover_card,payment:american_express,breakfast,payment:coins,payment:debit_cards,payment:notes,payment:cash,contact:instagram,contact:twitter,website_1,delivery:partner,payment:android_pay,payment:apple_pay,payment:samsung_pay,suite,is_in,contact:google_plus,payment:visa_debit,name:kr,payment:credit_cards,far_accessible,contact:youtube,twitter,reservation,payment:giftcards,name:zh,long_name,pricerange,name:ja,craft,diet:vegetarian
-84.4875528,33.9684532,3189342685,restaurant,J. Christopher's,2100,,,,,,,,,Marietta,30062,GA,+1 (770) 627-2499,,,Roswell Road,,,,,,,,,,,,,,,,,,,,,,+1 (770) 627-2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.48751,33.9687418,3189342686,restaurant,Star Pizza,2100,,,,,,,,pizza,Marietta,30062,GA,+1 (770) 578-1600,"Mo-Th 11:00-23:00; Fr-Sa 11:00-23:30; Su 11:30-22:30",,Roswell Road,http://www.starpizza.com/,,,,,,,,,,,,,,,,,,,,,+1 (770) 578-1600,,,http://www.starpizza.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.5466793,33.976441,3764131111,restaurant,Il Mee Korean Restaurant,1000,,,,,,,,korean,Marietta,30062,GA,+1 (770) 426-4929,"Su-Th 11:30-22:00; Fr 11:30-23:00",,Cobb Parkway North,,,,,,,,,,,,,,,,,,,,,,+1 (770) 426-4929,,https://www.facebook.com/IL-MEE-146214362077804/,,,,,,,,,,,,,,,,,Il Mee Restaurant,,,,,,,,,,,,,,,,,,,,,,,일미식당,,,,,,,,,,,,
-84.478541,33.9754497,2898342867,restaurant,Peace Love and Pizza (PLP5),1050,,,,,,,,pizza,Marietta,30062,GA,+1 (770) 321-0757,"Su-Th 11:00-22:00; Fr-Sa 11:00-23:00",,East Piedmont Road,http://www.peaceloveandpizza.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4636435,33.9805733,4792487668,restaurant,House of Ming,3101,,,,,,,,chinese,Marietta,30062,GA,+1 (770) 977-7538,"Tu-Fr 11:00-22:00; Sa 16:00-22:00; Su 12:00-22:00",,Roswell Road,http://www.houseofmingmarietta.com/,,,,,,,,,,,,,,,,,,,,,+1 (770) 977-7538,,,http://www.houseofmingmarietta.com/,,,,yes,,,yes,,,,,,,,116,,,,,,yes,yes,,yes,yes,yes,,,,,,,,,,,,yes,,yes,,,,,,,,,,,
-84.378342,33.9362509,532360874,restaurant,Dantanna's,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3785652,33.9376822,532361237,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4111669,33.9642692,1216819691,restaurant,Ted's Montana Grill,640,,,,,,,,american,Marietta,30068,GA,+1 (770) 578-8337,"Su-Th 11:00-22:00; Fr-Sa 11:00-23:00",,Johnson Ferry Road Northeast,http://www.tedsmontanagrill.com/tmg042.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4107655,33.9654674,2880415201,restaurant,Johnny's New York Style Pizza,4880,,,,,,,,pizza,Marietta,30062,,+1 (678) 560-2228,"Mo-We 11:00-21:00; Th-Sa 11:00-22:00; Su 11:30-20:30",,Lower Roswell Road,http://johnnyspizza.com/location-template.php?location=marietta-lower-roswell,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4113627,33.9668186,1224260899,restaurant,Papa John's Pizza,4811,,,,,,,,pizza,,30068,,,,,Lower Roswell Road,http://www.papajohns.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4105337,33.9655065,3584594741,restaurant,Sakura Japanese Restaurant,4880,,,,,,,,sushi,Marietta,30068,,+1 (770) 565-6369,"Mo-Th 11:30-14:30, 17:00-22:00; Fr 11:30-14:30, 17:00-22:30; Sa 17:00-22:30",,Lower Roswell Road,,,,US,,,,,,,,,,,,,,,,,,+1 (770) 565-6369,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4122692,33.96821,1216944062,restaurant,Mellow Mushroom,736,,,,,,,,pizza,Marietta,30068,GA,+1 (770) 579-3500,"Mo-Th 11:00-22:00; Fr 11:00-23:00; Sa 11:00-22:00; Su 11:30-22:00",,Johnson Ferry Road Northeast,http://mellowmushroom.com/store/olde-towne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4621618,33.9789006,3246802933,restaurant,Frankie's Italian Restaurant,3100,,,,,,,,,Marietta,30062,GA,+1 (770) 578-6608,"Mo-Sa 11:00-22:00; Su 12:00-21:00",,Roswell Road,http://www.frankiesonroswell.com/,,,,,,,,,,,,,,,,,,,,,+1 (770) 578-6608,,,http://www.frankiesonroswell.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4402331,33.9775921,3328613184,restaurant,Chopsticks China Bistro,3822,,,,,,,,chinese,Marietta,30062,GA,+1 (770) 971-8118,Su-Sa 10:30-22:00,,Roswell Road,http://www.chopsticksptc.com/,,,,,,,,,,,,,,,,,,,,,+1 (770) 971-8118,,,http://www.chopsticksptc.com/,,,,,,,,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4327509,33.980834,1243925162,restaurant,Chili's Grill & Bar,4111,,,,,,,,mexican,,30062,,+1 (770) 973-6242,"Su-Th 11:00-23:00; Fr-Sa 11:00-24:00",,Roswell Road,http://www.chilis.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4310363,33.9821238,5118390760,restaurant,La Madeleine,4101,,,,,,,,french,Marietta,30062,GA,+1 (770) 579-3040,"Mo-Sa 06:30-21:00; Su 06:30-21:00",,Roswell Road,,,812,,no,,,,,,,,,,,,,,,,,+1 (770) 579-3040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4261659,33.9826292,2240666909,restaurant,California Pizza Kitchen,4250,,,,,,,,pizza,Marietta,30062,GA,+1 (770) 971-7950,"Mo-Th 11:00-21:30; Fr-Sa 11:00-22:00; Su 11:00-21:00",,Roswell Road,http://www.cpk.com/locations/pine-straw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4281992,33.9852463,2836442701,restaurant,Which Wich?,1401,,,,,,,,sandwich,Marietta,,GA,,"Mo-Sa 11:00-21:00; Su 11:00-18:00",,Johnson Ferry Road Northeast,http://www.whichwich.com/,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4260327,33.9838041,1291644955,restaurant,Willy's Mexicana Grill,4250,,,,,,,,mexican,Marietta,30062,GA,+1 (770) 973-1726,Mo-Su 11:00-22:00,,Roswell Road,http://www.willys.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4237197,33.9808122,3202431207,restaurant,New Shangrila Bistro,1282,,,,,,,,chinese,Marietta,30068,GA,+1 (770) 977-8388,"Mo-Th 11:00-22:00; Fr-Sa 11:00-22:30; Su 16:30-22:00",,Johnson Ferry Road Northeast,http://newshangrilabistro.com/,,,,,yes,,,,,,,,,,,,,,,,+1 (770) 977-8388,,,http://newshangrilabistro.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4245708,33.9865495,3326375765,restaurant,Capozzi's New York Deli,4283,,,,,,,,sandwich,Marietta,30062,GA,+1 (678) 560-1717,"Mo 10:00-14:00; Tu-Fr 08:00-16:30; Sa 09:00-17:00",,Roswell Road,http://www.capozzisnydeli.com/,,,,,,,,,,,,,,,,,,,,,+1 (678) 560-1717,,https://www.facebook.com/capozzisnydeli,http://www.capozzisnydeli.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4245273,33.9866099,3326375766,restaurant,Capozzi's Pizza,4285,,,,,,,,pizza,Marietta,30062,GA,+1 (770) 321-5550,"Mo-Th 11:00-22:00; Fr 11:00-23:00; Sa 11:00-22:00; Su 12:00-21:00",,Roswell Road,http://www.capozzispizza.com/,,,,,,,,,,,,,,,,,,,,,+1 (770) 321-5550,,https://www.facebook.com/CapozzisPizza,http://www.capozzispizza.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3914643,34.0038151,2706603525,restaurant,Bella Italia,880,,,,,,,,italian,Roswell,30075,,,,,Marietta Highway,http://www.bellaitaliacuisine.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3907991,34.0053094,2707752635,restaurant,Star Pizza and Pasta,1000,,,,,,,,pizza,Roswell,30075,,770-650-6717,"Mo-Th 11:00-23:00; Fr-Sa 11:00-23:30; Su 11:30-12:30",,Marietta Highway,http://starpizza.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3892739,34.0047094,4321776575,restaurant,El Porton,,,,,,,,,mexican,,,,,11:00 - 22:30,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.5286446,34.0325752,3377331693,restaurant,Coconutz,,,,,,,,,jamaican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4955821,34.0139519,3648166151,restaurant,Sprayberry Deli & Treats,,,,,,,,,,,,,+1 (770) 973-4979,"Mo-Sa 07:00-21:00; Su 08:00-17:00",,,,,,,,,,,,,,,,,,,,,,,,+1 (770) 973-4979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4933637,34.0172313,3607907693,restaurant,Wings & Burger Haven,2745,,,,,,,,american,Marietta,,GA,+1 (770) 971-9915,"Mo-Sa 10:30-22:00; Su 12:00-21:00",,Sandy Plains Road Northeast,http://www.wingsmarietta.com/,,,,,yes,,,,,,,,,,,,yes,,,,+1 (770) 971-9915,,,http://www.wingsmarietta.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4924468,34.0184546,3443724803,restaurant,Judy's Country Kitchen,2745,,,,,,,,southern,Marietta,30066,GA,+1 (678) 388-8680,Mo-Sa 11:00-21:00,,Sandy Plains Road Northeast,,,,,,,,,,,,,,,,,,,,,,+1 (678) 388-8680,,https://www.facebook.com/pages/Judys-Country-Kitchen/354068044709269,,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4801438,34.0427529,2711012710,restaurant,Mellow Mushroom,2421,,,,,,,,pizza,Marietta,30066,,(770) 516-1500,"Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 12:00-22:00",,Shallowford Road Northeast,http://mellowmushroom.com/store/shallowford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.5397716,34.0843983,802231635,restaurant,Taco Mac,9020,,,,,,,,bar&grill,,,,+1-770-517-0030,"Mo-Sa 11:00-26:00; Su 11:00-24:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+1-770-517-9544,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4860544,34.0886572,5732999837,restaurant,Buffalo's Cafe,12035,,,,,,,,wings,Woodstock,30188,GA,,,,GA-92,,,,,yes,yes,,no,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4851314,34.0902691,5732999868,restaurant,Los Bravos,3342,,,,,,,,mexican,Woodstock,30188,GA,,,,Trickum Road,losbravosatlanta.net,,,,yes,yes,,no,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3820154,34.059508,786209878,restaurant,Taco Mac,685,,,,,,,,bar&grill,,,,+1-678-795-0080,"Mo-Sa 11:00-26:00; Su 11:00-24:00",,,http://www.tacomac.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+1-678-795-0644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.9454323,34.2383167,5332166236,restaurant,Coach Jones Q & Fish,11,,,,,,,,"barbecue;seafood",Kingston,30145,GA,+1 (770) 336-2189,Tu-Sa 11:00-19:30,,Howard Street,,,,,no,,,,,,,,,,,,,,,,,+1 (770) 336-2189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.8282455,34.1484604,4434655622,restaurant,Zaxby's,,,,,,,,,fried_chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.8259168,34.1489558,4434652485,restaurant,El Nopal Mexican Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.8163863,34.1524251,4574218597,restaurant,Johnny Mitchell's Smokehouse,650,,,,,,,,steak_house,Cartersville,30120,GA,,11 a.m. - 9 p.m.,,Henderson Drive,,,,,no,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.7936815,34.1709323,4434678718,restaurant,Scott's Walk-up BBQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.7865347,34.1708107,4434670534,restaurant,Chick fil A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.7973691,34.195463,4455813426,restaurant,City Wings,1135,,,,,,,,mexican,Cartersville,30120,GA,+1 (770) 607-5354,"Mo-Th 11:00-22:30; Fr-Sa 11:00-23:00; Su 11:00-22:00",,North Tennessee Street,http://www.citywingrestaurante.com/,,,,,,,,,,,,,,,,,yes,,,,+1 (770) 607-5354,,,http://www.citywingrestaurante.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.7972135,34.1950408,4455813455,restaurant,Slope's BBQ,,,,,,,,,barbecue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.8291426,34.4476869,5187375216,restaurant,Simply Southern,7335,,,,,,,,,Calhoun,30701,GA,+1 (706) 624-4442,"Mo-Fr 06:00-21:00; Sa 11:00-21:00",,Fairmount Highway Southeast,,,,,,,,,,,,,,,,,,,,,,+1 (706) 624-4442,,https://www.facebook.com/Simply-Southern-Restaurant-and-Catering-111442565635909/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.5807056,34.1131779,2963752091,restaurant,Pizza 3.14,6424,,,,,,,,pizza,Woodstock,30189,GA,+1 (678) 401-7250,"Su-Th 11:00-21:00; Fr-Sa 11:00-22:00",,Bells Ferry Road,http://pizza314.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pizza Pi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.5478223,34.1716938,2408225058,restaurant,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.5496408,34.1798909,2408221130,restaurant,LasPalmas,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4193276,34.1755805,3903771104,restaurant,Johhny's Pizza,6142,,,,,,,,pizza,Canton,30115,ga,,11:00AM-10:00PM,,Hickory Flat Highway,,,,,,yes,,no,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.406724,34.1552303,3903771101,restaurant,,7830,,,,,,,,Southern_Food,Woodstock,30188,ga,,06:00-20:30,,Hickory Flat Highway,,,,,,,,isolated,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4160169,34.1717821,3903771121,restaurant,Pizza Place,,,,,,,,,pizza,,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4159922,34.1720358,4952086490,restaurant,Old Country Place,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.418559,34.1742764,3903771105,restaurant,Shane's Rib Shack,2864,,,,,,,,BBQ,,,,,11:00AM-9:00PM,,East Cherokee Drive,,,,,,yes,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4173437,34.1768383,3903771112,restaurant,Frosty Frog,,,,,,,,,ice_cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.460252,34.2377649,786209884,restaurant,Taco Mac,1810,,,,,,,,bar&grill,,,,+1-770-479-7900,"Tu-Sa 11:00-00:00; Su 11:00-24:00",,,http://www.tacomac.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+1-770-479-7948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4600025,34.2365932,5605218419,restaurant,La Parrilla,1810,,,,,,,,,Canton,30115,GA,+1-770-479-8781,"Su-We 11:00-22:00, Th-Sa 11:00-22:30",,Cumming Highway,http://laparrilla.com/,,1000,,yes,yes,,outside,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4598192,34.2372247,5605132639,restaurant,Taco Mac,1810,,,,,,,,,Canton,30115,GA,+1-770-479-7900,Mo-Su 11:00-00:00,,Cumming Highway,http://locations.tacomac.com/ga/canton/1810-cumming-highway.html,,1100,,yes,yes,,outside,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,
-84.3764282,34.3382723,5239778331,restaurant,Ball Ground Burger Bus,288,,,,,,,,burger,Ball Ground,30107,GA,+1 (678) 454-2422,"Mo-Th 11:00-19:00; Fr-Sa 11:00-20:00; Su 11:00-18:00",,Gilmer Ferry Road,,,,,,,,,,,,,,,,,,,,,,+1 (678) 454-2422,,https://www.facebook.com/BGBurgerBus/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3770355,34.3385338,5226809232,restaurant,Les Bon Temps Louisiana Kitchen,248,,,,,,,,cajun,Ball Ground,30107,GA,+1 (678) 454-0073,"We-Sa 11:00-20:00; Su 12:00-15:00",,Gilmer Ferry Road,http://www.lesbontempslouisianakitchen.com/,,,,,,,,,,,,,,,,,,,,,+1 (678) 454-0073,,https://www.facebook.com/datcajunplace,http://www.lesbontempslouisianakitchen.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3769696,34.338498,5741764927,restaurant,Frankfurt Döner & Meats,250,,,,,,butcher,,deli,Ball Ground,30107,GA,+1 (678) 454-0784,"Tu-Sa 11:00-19:00; Su 12:00-17:00",,Gilmer Ferry Road,,,,,,,,,,,,,,,,,,,,,,+1 (678) 454-0784,,https://www.facebook.com/fdmballground/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.4755249,34.8091086,4785181650,restaurant,Pat's BBQ,,,,,,,,,"burger,_BBQ",,,,,,,,,,,,no,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.4751129,34.809419,2917911816,restaurant,Canyon Grill,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.4800232,34.8107282,367775940,restaurant,Geneva's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.4796459,34.810397,2917912534,restaurant,Canyon Quickstop & Gas Station,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.5142149,34.8689555,2917918507,restaurant,MacDonalds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.513597,34.8690511,2917916258,restaurant,Subway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.5130606,34.8687929,2917912553,restaurant,Guthrees,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.5136378,34.8701512,2917916294,restaurant,Hardee's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.5086942,34.8724422,2917918594,restaurant,Lalito's Mexican Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.131613,34.9051751,5402957140,restaurant,New China,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.1315174,34.9051838,5402957139,restaurant,Guthrie's Chicken,,,,,,,,,"regional;chicken",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.1374158,34.9335414,4862264821,restaurant,Bailey's BBQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bailey's BBQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.1635017,34.9546266,4862264622,restaurant,Thacher's BBQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thacher's BBQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.1734631,34.9862958,3013658868,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.9182713,34.5049832,475862706,restaurant,Schroder's Deli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.000652,34.6884336,583671984,restaurant,Waffle House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.9773489,34.6546257,583668670,restaurant,Bar BQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.9996038,34.7574188,5397299334,restaurant,Outback Steakhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.9975519,34.7603804,5397299332,restaurant,Chick-fil-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.9911414,34.7578948,5397299321,restaurant,Fuji Steakhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.9942421,34.7597899,5397299326,restaurant,Sonic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.9924411,34.7593818,2793380766,restaurant,Captin D's,,,,,,,,,seafood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
